62.603044	29.75568099999998	0		
62.603046	29.755736999999954	4000		
62.603049	29.755828000000065	8000		
62.603077	29.755854999999997	12000		
62.603172	29.75590699999998	16000		
62.603295	29.75601699999993	20000		
62.603441	29.756174999999985	24000		
62.603629	29.75643100000002	28000		
62.603736	29.756572000000006	32000		
62.603872	29.756773000000067	36000		
62.603974	29.756965000000037	40000		
62.604084	29.757161999999994	44000		
62.604264	29.75739199999998	48000		
62.604458	29.75757699999997	52000		
62.604632	29.757746999999995	56000		
62.60484	29.757893999999965	60000		
62.605092	29.758111999999983	64000		
62.605283	29.758215999999948	68000		
62.605475	29.758399000000054	72000		
62.605683	29.758586000000037	76000		
62.605861	29.758749999999964	80000		
62.606139	29.759048000000007	84000		
62.60638	29.759299000000055	88000		
62.606544	29.759445000000028	92000		
62.606716	29.759653999999955	96000		
62.606838	29.75985400000002	100000		
62.606992	29.76002900000003	104000		
62.607177	29.760246000000052	108000		
62.607305	29.76049599999999	112000		
62.607435	29.760694000000058	116000		
62.60748	29.76088100000004	120000		
62.607487	29.761083999999983	124000		
62.607499	29.761427000000026	128000		
62.607461	29.761731999999938	132000		
62.607443	29.762036999999964	136000		
62.607545	29.762256999999977	140000		
62.607751	29.762453999999934	144000		
62.607934	29.762593000000038	148000		
62.608098	29.762747999999988	152000		
62.608321	29.762868000000026	156000		
62.608547	29.76298500000007	160000		
62.608734	29.763167000000067	164000		
62.608906	29.763270000000034	168000		
62.609093	29.76338499999997	172000		
62.609317	29.76353800000004	176000		
62.609559	29.763889000000063	180000		
62.609707	29.764059999999972	184000		
62.609913	29.76430400000004	188000		
62.610195	29.76457800000003	192000		
62.610367	29.76473999999996	196000		
62.610566	29.764836999999943	200000		
62.610755	29.76497100000006	204000		
62.610919	29.76513399999999	208000		
62.611136	29.765270999999984	212000		
62.611324	29.765408999999977	216000		
62.611519	29.765562000000045	220000		
62.611724	29.765772999999967	224000		
62.611949	29.765985	228000		
62.612139	29.76614900000004	232000		
62.612377	29.76638600000001	236000		
62.612576	29.76656600000001	240000		
62.612768	29.766730999999936	244000		
62.612972	29.76690099999996	248000		
62.613179	29.76714400000003	252000		
62.613396	29.767360000000053	256000		
62.613654	29.767652	260000		
62.613858	29.76791300000002	264000		
62.61408	29.768189000000007	268000		
62.614268	29.768438999999944	272000		
62.614485	29.768481000000065	276000		
62.614773	29.768595000000005	280000		
62.61505	29.76889200000005	284000		
62.615305	29.769104999999968	288000		
62.615586	29.76952099999994	292000		
62.615756	29.769841000000042	296000		
62.615893	29.77025500000002	300000		
62.616017	29.770522000000028	304000		
62.616219	29.770771999999965	308000		
62.6164	29.77096400000005	312000		
62.61658	29.77116699999999	316000		
62.616771	29.77123299999994	320000		
62.616826	29.770694999999932	324000		
62.616877	29.77020200000004	328000		
62.61704	29.769921000000068	332000		
62.617215	29.770191999999952	336000		
62.617306	29.77061500000002	340000		
62.617371	29.770939	344000		
62.617509	29.771461000000045	348000		
62.617646	29.77183500000001	352000		
62.617908	29.77203899999995	356000		
62.618103	29.77217100000007	360000		
62.618328	29.772501000000034	364000		
62.618346	29.772860000000037	368000		
62.618332	29.772962000000007	372000		
62.618137	29.773574999999937	376000		
62.61797	29.77346399999999	380000		
62.617825	29.773278000000005	384000		
62.617614	29.773008000000004	388000		
62.617421	29.77281400000004	392000		
62.617234	29.772613999999976	396000		
62.617055	29.772512000000006	400000		
62.616846	29.772805000000062	404000		
62.61674	29.773263000000043	408000		
62.61661	29.77374199999997	412000		
62.616457	29.774343999999928	416000		
62.616308	29.774832999999944	420000		
62.616141	29.775370000000066	424000		
62.615939	29.775856999999974	428000		
62.615744	29.77637900000002	432000		
62.615479	29.777086000000054	436000		
62.615354	29.77766799999995	440000		
62.615209	29.778278999999998	444000		
62.615029	29.778933000000052	448000		
62.614763	29.779737999999952	452000		
62.614544	29.780373999999938	456000		
62.614384	29.781014000000027	460000		
62.614219	29.78147899999999	464000		
62.614088	29.78197	468000		
62.613882	29.782588000000032	472000		
62.613705	29.783067999999957	476000		
62.613579	29.783589000000006	480000		
62.613532	29.784033000000022	484000		
62.613581	29.78447099999994	488000		
62.613551	29.784826000000066	492000		
62.613427	29.785117000000014	496000		
62.613435	29.785348999999997	500000		
62.613553	29.785566000000017	504000		
62.61375	29.786108000000013	508000		
62.613882	29.786452999999938	512000		
62.614028	29.78684899999996	516000		
62.614189	29.787311000000045	520000		
62.614385	29.787867000000006	524000		
62.614566	29.788197999999966	528000		
62.614853	29.788544	532000		
62.615076	29.78870299999994	536000		
62.615293	29.788725	540000		
62.615561	29.78879699999993	544000		
62.615841	29.788873999999964	548000		
62.616088	29.78888299999994	552000		
62.61634	29.788941000000023	556000		
62.616601	29.788911999999982	560000		
62.616893	29.78885600000001	564000		
62.617137	29.788776999999982	568000		
62.617434	29.788755000000037	572000		
62.617669	29.788794000000053	576000		
62.617809	29.788734999999974	580000		
62.617999	29.78865399999995	584000		
62.618181	29.788738999999964	588000		
62.618363	29.78882299999998	592000		
